id|ret
26429|用 户 来 电 反 映 手 机 在 所 有 地 方 均 无 法 连 接 网 络 ， 查 询 用 户 手 机 状 态 正 常 ， 已 为 用 户 一 键 体 检 ， 无 效 ； 建 议 用 户 换 机 尝 试 ， 用 户 不 认 可 ， 要 求 投 诉 ， 请 尽 快 处 理 ， 谢 谢 。
26430|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
26431|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
26432|用 户 来 电 反 映 手 机 信 号 正 常 ， 无 法 上 网 ， 我 方 查 询 用 户 状 态 正 常 ， 请 处 理 ， 谢 谢
26433|用 户 来 电 称 针 对 2 0 2 1 0 1 月 产 生 的 手 机 上 网 流 量 费 1 7 4 . 0 0 元 强 烈 不 认 可 ， 称 自 己 并 未 使 用 ， 我 方 已 正 常 向 用 户 解 释 ， 客 户 对 此 强 烈 不 认 可 ， 要 求 我 方 为 其 上 报 核 实 处 理 ， 烦 请 处 理 ， 谢 谢 ！
26434|用 户 来 电 反 映 自 己 没 有 办 理 过 承 诺 通 信 费 3 0 元 档 得 5 G b   流 量 业 务 ， 我 方 查 询 用 户 办 理 的 是 承 诺 通 信 费 3 0 元 档 得 5 G b   流 量 ， 用 户 不 认 可 ， 用 户 称 自 己 没 有 办 理 过 ， 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
26435|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
26436|用 户 来 电 反 映 自 己 的 手 机 号 码 办 理 了 i p t v   业 务 ， 但 是 现 在 欠 费 - 1 1 . 4 6 元 ， 我 方 查 询 用 户 的 i p t v   业 务 每 月 有 1 0 元 的 欠 费 ， 用 户 称 自 己 从 未 安 装 过 此 业 务 ， 对 此 产 生 的 费 用 强 烈 不 认 可 ， 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
26437|用 户 来 电 反 映 手 机 在 所 有 地 方 均 无 法 正 常 接 打 电 话 ， 提 示 音 为 ： 无 ， 查 询 用 户 手 机 状 态 正 常 ， 已 为 用 户 一 键 体 检 ， 无 效 ； 建 议 用 户 换 机 尝 试 ， 用 户 不 认 可 ， 要 求 投 诉 ， 请 尽 快 处 理 ， 谢 谢 。
26438|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
26439|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 * * * * * * * * 以 及 时 间 2 0 2 1 . 2 .   1 0 ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 要 求 尽 快 处 理 谢 谢 *   *   *
26440|用 户 来 电 反 映 自 己 在 营 业 厅 办 理 宽 带 提 速 包 ， 每 月 收 取 1 6 6 元 ， 我 方 查 询 用 户 办 理 的 是 全 家 福 1 6 6 元 档 位 套 餐 ， 用 户 表 示 自 己 办 理 的 是 1 6 6 元 的 套 餐 ， 我 方 查 询 用 户 办 理 的 是 全 家 福 1 6 6 元 档 位 套 餐 ， 我 方 查 询 用 户 办 理 的 宽 带 提 速 包 一 年 的 6 6 0 元 ， 账 单 里 显 示 6 0 元 费 用 在 账 单 里 ， 用 户 对 此 不 认 可 ， 要 求 我 方 核 实 并 回 电 ， 请 处 理 ， 谢 谢 ！
26441|客 户 您 好 ！ 您 反 映 的 问 题 我 们 已 经 记 录 。 您 投 诉 的 区 域 ， 已 有 基 站 建 设 计 划 ， 我 们 正 在 获 取 资 源 ， 因 涉 及 在 别 人 地 方 上 加 资 源 首 先 要 得 到 当 地 居 民 （ 或 业 主 ） 、 物 业 的 允 许 ,   目 前 方 案 正 在 制 定 ， 仍 需 一 段 时 间 才 能 开 工 建 设 ， 希 望 您 能 耐 心 等 待 。 如 果 上 述 资 源 全 部 协 调 顺 利 ， 最 长 需 要 三 个 月 才 能 完 成 建 站 ， 如 果 您 有 什 么 物 业 关 系 ， 能 够 加 快 相 关 资 源 协 调 力 度 ， 也 希 望 您 拨 打 1 0 1 3 9 和 我 们 联 系 ， 我 们 自 身 也 会 加 大 协 调 力 度 ， 尽 早 解 决 您 反 映 的 问 题 。 ;   投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
26442|客 服 中 心 接 到 客 户 反 映 通 过 通 信 大 数 据 行 程 卡 获 取 验 证 码 后 ， 提 示 “ 应 用 服 务 异 常 ” 。 客 户 诉 求 ： *   *   *   *   *   *
26443|用 户 来 电 反 映 自 己 在 2 0 2 0 - 1 1 - 2 4   充 值 了 一 某 某 人 充 值 卡 ， 但 是 充 值 完 之 后 还 是 无 法 开 发 票 ， 我 方 经 系 统 查 询 用 户 是 在 2 0 2 0 - 1 1 - 2 4   充 值 的 ， 用 户 不 认 可 ， 称 自 己 充 值 的 时 候 没 有 提 示 ， 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
26444|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
26445|* * * * * * * * 某 某 人 ， 此 号 码 被 关 停 ， 用 户 称 自 己 不 在 北 京 ， 无 法 回 到 北 京 办 理 ， 用 户 要 求 我 方 协 助 处 理 ， 请 核 实 之 后 并 回 复 谢 谢 ！
26446|客 户 来 电 表 示 自 己 套 餐 内 流 量 使 用 过 快 手 定 向 流 量 8 元 包 - 畅 视 ， 但 是 却 扣 除 了 套 餐 外 流 量 了 ， 客 户 对 此 不 认 可 ， 烦 请 后 台 帮 忙 处 理 ， 谢 谢 。
26447|用 户 来 电 称 自 己 在 中 关 村 营 业 厅 办 理 了 续 费 ， 用 户 称 自 己 办 理 的 全 家 福 套 餐 ， 用 户 称 自 己 办 理 的 是 全 家 福 套 餐 ， 但 是 在 不 知 情 的 情 况 下 收 取 了 用 户 1 6 0 0 多 的 费 用 ， 用 户 对 此 不 认 可 ， 用 户 称 自 己 办 理 的 是 全 家 福 套 餐 ， 我 方 已 向 用 户 正 常 解 释 ， 用 户 对 此 不 认 可 ， 用 户 要 求 我 方 上 报 反 馈 ， 请 处 理 ， 谢 谢 ！
26448|用 户 来 电 反 映 自 己 号 码 套 餐 是 畅 爽 冰 激 凌 5 G 套 餐 2 3 9 元 购 机 套 餐 折 扣 （ 7 折 ） 1 2 个 月 合 约 （ 社 会 渠 道 ） ， 用 户 称 自 己 没 有 办 理 过 此 套 餐 ， 我 方 查 询 用 户 套 餐 为 畅 爽 冰 激 凌 5 G 套 餐 2 3 9 元 购 机 套 餐 折 扣 （ 7 折 ） 1 2 个 月 合 约 （ 社 会 渠 道 ） ， 用 户 对 此 不 认 可 ， 要 求 我 方 核 实 处 理 ， 烦 请 处 理 ， 谢 谢 ！
26449|用 户 来 电 对 2 0 2 1 0 1 月 产 生 的 8 8 . 0 2 元 的 流 量 费 有 疑 义 ， 我 方 经 系 统 查 询 安 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 我 方 按 快 速 处 理 向 用 户 核 减 费 用 ， 用 户 不 认 可 要 求 核 实 原 因 ， 请 处 理 ， 谢 谢 。
26450|用 户 来 电 反 映 自 己 使 用 腾 讯 软 件 使 用 腾 讯 软 件 时 显 示 免 流 ， 我 方 按 照 腾 讯 系 列 定 向 免 流 4 0 g b   流 量 规 则 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 使 用 腾 讯 软 件 时 显 示 免 流 ， 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
26451|用 户 来 电 反 映 自 己 在 国 内 接 听 的 电 话 ， 每 次 打 完 电 话 都 会 给 自 己 打 电 话 ， 用 户 对 此 强 烈 不 认 可 ， 要 求 我 方 核 实 原 因 ， 请 处 理 ， 谢 谢 ！
26452|用 户 来 电 查 询 手 机 号 欠 费 ， 我 方 经 系 统 查 询 欠 费 - 4 5 . 7 9 ， 用 户 称 自 己 办 理 的 包 年 业 务 ， 每 月 都 在 扣 费 ， 我 方 经 系 统 查 询 没 有 额 外 的 费 用 支 出 ， 用 户 对 此 不 认 可 ， 要 求 后 台 核 实 并 尽 快 联 系 处 理 ， 谢 谢
26453|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
26454|用 户 来 电 反 映 自 己 手 机 在 1 月 7 号 开 始 收 到 1 0 0 1 0   发 送 的 短 信 ， 内 容 是 发 送 送 到 别 人 手 机 上 ， 用 户 称 自 己 手 机 收 到 的 短 信 是 收 到 的 ， 用 户 称 自 己 手 机 收 到 的 短 信 是 收 到 的 ， 用 户 要 求 我 方 核 实 原 因 ， 请 处 理 ， 谢 谢
26455|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
26456|用 户 来 电 反 映 接 到 我 方 外 呼 电 话 办 理 预 存 3 0 0 元 一 次 性 到 账 ， 我 方 经 查 询 告 知 用 户 预 存 3 0 0 元 可 抵 扣 1 2 个 月 预 存 款 ， 用 户 表 示 自 己 在 营 业 厅 办 理 此 套 餐 时 营 业 厅 人 员 告 知 用 户 可 以 线 上 办 理 ， 用 户 表 示 自 己 在 营 业 厅 办 理 时 营 业 厅 人 员 告 知 用 户 可 以 线 上 办 理 ， 用 户 表 示 自 己 在 营 业 厅 办 理 时 营 业 厅 人 员 告 知 用 户 可 以 线 上 办 理 ， 用 户 表 示 自 己 在 营 业 厅 要 求 我 方 线 上 为 其 办 理 此 套 餐 ， 我 方 未 查 询 到 相 关 活 动 ， 用 户 要 求 我 方 核 实 ， 请 处 理 ， 谢 谢
26457|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
26458|用 户 来 电 反 映 自 己 办 理 的 花 呗 金 融 购 机 合 约 ， 用 户 称 自 己 办 理 的 时 候 营 业 厅 人 员 没 有 告 知 用 户 有 电 子 券 偿 还 花 呗 ， 用 户 对 此 不 认 可 ， 要 求 我 方 核 实 原 因 ， 请 处 理 ， 谢 谢 ！
26459|用 户 来 电 称 自 己 大 数 据 行 程 卡 显 示 自 己 去 过 河 北 保 定 ， 但 是 用 户 称 自 己 一 直 在 北 京 ， 没 有 去 过 河 北 保 定 ， 用 户 要 求 我 方 核 实 处 理 ， 请 处 理 ， 谢 谢
26460|* * * * * * * * 某 某 人 腾 讯 大 王 卡 ， 2 0 2 0 年 1 2 月 4 日 申 请 取 消 ， 2 0 2 0 年 1 2 月 4 8 元 上 网 费 ， 用 户 称 当 时 同 意 减 免 2 0 2 0 年 1 2 月 4 8 元 上 网 费 ， 用 户 称 当 时 没 有 同 意 退 还 ， 用 户 要 求 我 方 核 实 2 0 2 0 年 1 2 月 4 日 1 2 月 4 8 元 上 网 费 ， 用 户 称 没 有 接 到 任 何 提 示 ， 请 尽 快 核 实 处 理 并 回 复 。
26461|用 户 来 电 反 映 自 己 要 办 理 过 户 ， 但 是 用 户 称 自 己 名 下 有 * * * * * * * * 这 个 号 码 是 黑 名 单 ， 用 户 要 求 我 方 线 上 为 其 办 理 过 户 ， 我 方 告 知 用 户 只 能 在 北 京 的 营 业 厅 查 询 ， 用 户 不 认 可 ， 用 户 称 自 己 现 在 在 外 地 ， 要 求 我 方 线 上 为 其 办 理 过 户 ， 请 处 理 ， 谢 谢 ！
26462|客 户 来 电 称 自 己 行 程 码 显 示 去 过 越 南 ， 客 户 称 自 己 到 过 云 南 河 口 ， 客 户 称 自 己 去 过 云 南 河 口 ， 客 户 要 求 我 方 为 其 反 馈 ， 请 处 理 ， 谢 谢 ！
26463|* * * * * * * * 某 某 人 用 户 来 电 反 映 ， 对 于 本 月 产 生 的 流 量 费 用 8 . 2 1 元 不 认 可 ， 称 并 没 有 使 用 这 么 多 ， 已 按 移 动 上 网 日 志 解 释 ， 用 户 不 认 可 ， 经 查 询 有 减 免 记 录 ， 请 尽 快 处 理 并 回 复 。
26464|用 户 来 电 反 映 自 己 的 手 机 号 码 经 常 收 到 我 方 下 发 的 短 信 ， 我 方 建 议 用 户 拨 打 相 应 的 客 服 查 询 一 下 ， 用 户 不 认 可 ， 称 自 己 的 号 码 是 自 己 的 ， 为 什 么 会 给 自 己 发 送 短 信 ， 烦 请 处 理 ， 谢 谢 ！
26465|客 户 来 电 反 映 在 所 有 位 置 信 号 正 常 ， 无 法 上 网 ， 换 机 换 卡 无 效 ， 经 系 统 查 询 号 码 状 态 正 常 ， 已 为 客 户 进 行 “ 一 键 体 检 ” 操 作 无 效 ， 客 户 要 求 我 方 核 实 具 体 原 因 并 回 复 ， 谢 谢 ！
26466|用 户 来 电 反 映 自 己 经 常 接 到 农 业 银 行 的 贷 款 短 信 ， 用 户 称 自 己 没 有 贷 款 ， 我 某 某 人 常 解 释 ， 用 户 不 认 可 ， 要 求 我 方 核 实 ， 烦 请 处 理 ， 谢 谢 ！
26467|用 户 来 电 称 自 己 手 机 号 码 和 宽 带 绑 定 在 一 起 ， 为 什 么 账 单 里 显 示 有 两 某 某 人 副 卡 1 0 元 ， 我 方 经 系 统 查 询 用 户 宽 带 在 2 0 2 0 - 1 2 - 3 1   到 期 ， 用 户 称 自 己 没 有 办 理 过 包 年 业 务 ， 我 方 已 向 用 户 正 常 解 释 ， 用 户 对 此 强 烈 不 认 可 ， 要 求 我 方 为 其 上 报 反 馈 并 核 实 处 理 ， 烦 请 处 理 ， 谢 谢
26468|用 户 来 电 反 映 对 1   月 份 产 生 的 1 8 4 . 1 4 元 流 量 费 用 存 在 疑 义 ， 按 移 动 上 网 日 志 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 我 方 按 照 快 速 流 程 核 减 费 用 ， 用 户 仍 不 认 可 ， 强 烈 要 求 我 方 查 询 具 体 原 因 ， 请 处 理 并 回 复 ， 谢 谢 ！
26469|用 户 来 电 称 自 己 的 手 机 号 码 欠 费 了 ， 我 方 查 询 用 户 的 宽 带 是 包 年 的 ， 用 户 称 自 己 的 宽 带 是 按 年 续 费 的 ， 我 某 某 人 常 解 释 ， 用 户 不 认 可 ， 要 求 我 方 记 录 反 馈 并 回 复 请 处 理 谢 谢 ！
26470|工 单 流 水 号 ： t s * * * * * * * * 客 户 来 电 称 自 己 的 宽 带 现 在 还 没 有 办 理 成 功 ， 要 求 我 方 尽 快 处 理 ， 谢 谢 ！
26471|用 户 来 电 对 2 0 2 1 0 1   月 份 产 生 的 1 8 3 . 7 7 元 流 量 费 不 认 可 ， 我 方 经 系 统 查 询 安 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 没 有 使 用 过 ， 考 虑 用 户 情 况 ， 我 方 承 诺 为 其 核 减 1 8 3 . 7 7 元 ， 同 时 告 知 一 次 性 处 理 ， 无 法 打 印 发 票 ， 3 - 5   工 作 日 到 账 ， 用 户 认 可 ， 我 方 报 结 束 语 挂 机
26472|* * * * * * * * 用 户 来 电 要 求 变 更 1 0 0 元 以 下 套 餐 ， 我 方 查 询 用 户 为 畅 爽 冰 激 凌 5 G 套 餐 1 9 9 元 购 机 套 餐 折 扣 （ 7 折 ） 1 2 个 月 合 约 （ 社 会 渠 道 ） ， 用 户 不 认 可 ， 要 求 我 方 核 实 ， 请 处 理 ， 谢 谢 ！
26473|用 户 反 馈 自 己 在 网 上 看 到 了 联 通 有 一 个 1 6 . 9 元 的 充 值 记 录 ， 但 是 自 己 在 今 天 充 值 了 6 6 元 ， 但 是 自 己 在 今 天 接 到 了 联 通 电 话 ， 告 知 自 己 可 以 为 其 充 值 6 6 元 ， 用 户 对 此 不 满 ， 要 求 我 方 协 助 取 消 ， 请 处 理 谢 谢
26474|用 户 来 电 反 映 对 2 0 2 0 1 2   月 份 产 生 的 6 0 元 流 量 费 用 存 在 疑 义 ， 按 移 动 上 网 日 志 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 我 方 按 照 快 速 流 程 核 减 费 用 ， 用 户 仍 不 认 可 ， 强 烈 要 求 我 方 查 询 具 体 原 因 ， 请 处 理 并 回 复 ， 谢 谢 ！
26475|用 户 来 电 反 映 自 己 在 手 机 营 业 厅 办 理 了 6 9 元 3 0 g 大 流 量 权 益 包 ， 我 方 查 询 用 户 办 理 的 是 1 9 元 5 G 大 流 量 权 益 包 ， 用 户 称 自 己 办 理 的 是 1 9 元 5 G 大 流 量 权 益 包 ， 我 方 查 询 用 户 在 2 0 2 0 - 1 2 - 1 9   1 1 :   1 3 :   1 3   办 理 的 ， 用 户 称 自 己 在 手 机 营 业 厅 办 理 的 ， 我 方 查 询 用 户 在 2 0 2 0 - 1 2 - 1 9   1 1 :   1 3 :   1 3   办 理 的 ， 用 户 称 自 己 在 手 机 营 业 厅 办 理 的 ， 我 方 查 询 用 户 在 2 0 2 0 - 1 2 - 1 9   1 1 :   1 3 :   1 3 在 手 机 营 业 厅 办 理 的 ， 用 户 称 自 己 没 有 办 理 成 功 ， 要 求 我 方 核 实 原 因 ， 请 处 理 谢 谢 ！
26476|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
26477|用 户 来 电 反 映 自 己 在 2 0 2 1 - 0 1 - 0 8   1 5 :   1 5 :   1 5   办 理 了 北 京 花 呗 金 融 合 约 （ 自 有 2 4 个 月 畅 爽 冰 激 凌 1 5 9 元 ） ， 用 户 称 自 己 办 理 时 没 有 告 知 自 己 需 要 用 自 己 身 份 证 办 理 ， 用 户 要 求 我 方 为 其 把 套 餐 取 消 ， 请 尽 快 核 实 处 理 谢 谢 ！
26478|* * * * * * * * ， 现 用 户 来 电 反 映 称 3 月 1 4 号 用 5 9 9 0 的 积 分 ， 兑 换 了 一 个 挂 烫 机 ， 但 是 用 户 收 到 5 个 小 标 记 ， 现 用 户 对 此 强 烈 不 满 ， 强 烈 要 求 我 方 给 其 处 理 解 决 此 事 并 尽 快 回 复 。 联 电 ： * * * * * * * *
26479|用 户 来 电 反 映 对 2 0 2 1 0 1   月 份 产 生 的 3 . 0 0 元 流 量 费 用 存 在 疑 义 ， 按 移 动 上 网 日 志 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 我 方 按 照 快 速 流 程 核 减 费 用 ， 用 户 仍 不 认 可 ， 强 烈 要 求 我 方 查 询 具 体 原 因 ， 请 处 理 并 回 复 ， 谢 谢 ！
26480|用 户 来 电 对 2 0 2 1 . 0 1   月 份 产 生 的 4 1 5 . 7 元 流 量 费 不 认 可 ， 我 方 经 系 统 查 询 按 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 没 有 使 用 过 ， 考 虑 用 户 情 况 ， 我 方 承 诺 为 其 核 减 4 1 5 . 7 元 ， 同 时 告 知 一 次 性 处 理 ， 无 法 打 印 发 票 ， 3 - 5   工 作 日 到 账 ， 用 户 认 可 ， 我 方 报 结 束 语 挂 机
26481|用 户 来 电 反 映 自 己 的 号 码 为 什 么 欠 费 ， 我 方 经 系 统 查 询 用 户 的 欠 费 为 - 0 . 2 0 元 ， 用 户 表 示 自 己 的 号 码 没 有 欠 费 ， 我 方 通 过 实 时 余 额 查 询 没 有 显 示 有 其 他 消 费 ， 用 户 要 求 我 方 核 实 具 体 欠 费 原 因 ， 请 处 理 谢 谢 ！
26482|用 户 来 电 反 映 手 机 在 所 有 地 方 均 无 法 连 接 网 络 ， 查 询 用 户 手 机 状 态 正 常 ， 已 为 用 户 一 键 体 检 ， 无 效 ； 建 议 用 户 换 机 尝 试 ， 用 户 不 认 可 ， 要 求 投 诉 ， 请 尽 快 处 理 ， 谢 谢 。
