id|ret
25898|* * * ，用户来电称自己手机号码无法上网，我方查询用户手机号码状态正常，建议用户重启换机尝试，用户不认可，请核实原因并回电用户，请处理，谢谢！
25899|用户再次来电反映前期问题，详见工单：ts********，用户称我方承诺给其调减费用，但是费用一直没有到账，用户要求我方核实原因，请处理，谢谢！
25900|客服中心接到客户反映通过通信大数据行程卡获取验证码后，提示“应用服务异常”。客户诉求：* * * * * *
25901|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
25902|用户来电称自己通过公众号申请了天神卡，用户称自己是天神卡，自己在公众号申请的天神卡，用户称自己在申请的时候天神卡助手提示用户无法配送，用户称自己在公众号看到天神卡助手的活动，我方已正常向用户解释，用户对此强烈不认可，要求我方为其上报反馈处理，烦请处理，谢谢！
25903|客户来电反映自己的账户余额不足，客户要求打印2020年12月的月结发票，我方按照知识库解释，客户不认可，烦请后台处理，谢谢！
25904|用户来电反映手机在所有地方均无法连接网络，查询用户手机状态正常，已为用户一键体检，无效；建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
25905|用户来电称自己的手机号码无法正常使用，我方通过系统查询用户的号码是局方停机（异常拨打关停01），按照知识库向用户正常解释，用户强烈不认可，用户称自己的手机号码没有使用，用户要求我方为其核实具体原因，请处理谢谢！
25906|用户来电对202102月产生的33.48元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
25907|用户来电反映自己办理的5元套餐，用户称自己没有办理过，我方查询用户在2020-04-01 办理的，用户称自己办理的是5元套餐，我方查询用户在2020-04-01 办理的，用户称自己办理的是5元套餐，我方查询用户在2020-04-01 办理的，用户称自己没有办理过，用户要求我方核实具体情况，请处理谢谢！
25908|用户来电反映自己在2021-01-22 15: 46: 38 通过手机营业厅办理了大流量权益包，但是本月还是无法使用，我方经系统查询用户在2021-01-22 15: 46: 38 通过手机营业厅办理的，用户称自己没有办理过，要求我方核实原因并回复，请处理，谢谢！
25909|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
25910|用户来电反映自己手机流量使用的快，我方查询用户套餐为腾讯大王卡，用户表示自己在玩游戏的时候走的是通用流量，我方按照移动上网日志向用户正常解释，用户不认可，要求我方核实并回电，请处理，谢谢！
25911|用户来电反映自己号码无法查询到行程码，发送短信cxmyd# 本手机号对应身份证号后四位至10010，回复后回复告知用户查询不到漫游地，用户称发送短信后再次查询还是无法查询到，要求我方尽快核实处理，请处理，谢谢！
25912|用户来电反映自己办理了自动充业务，但是没有自动取消，我方查询用户办理的是10元自动充，用户称自己账户当前可用余额有342.03元，用户要求我方核实，请处理，谢谢
25913|用户来电称对套餐内联通秘书3元费用不认可，称自己办理时没有告知自己有此费用，我方已向用户正常解释，用户对此强烈不认可，要求我方为其上报反馈，请处理，谢谢
25914|用户来电称自己在2021-01-26 17: 54: 15 通过积分商城-扣减-合作方产品-存储罐（颜色随机），但是今天一直没有收到，用户要求我方核实原因，请处理，谢谢！
25915|用户来电反映手机流量超出产生费用10元，我方已经向用户按照上网日志正常解释，用户强烈不认可，我方经核实号码为首次来电反馈流量问题，我方通过服务角度为用户进行减免其费用10元，用户承担30元，用户认可，烦请相关人员为其核实处理，谢谢！
25916|用户来电对202101月产生的31.59元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
25917|用户来电反映自己在手机营业厅打印电子发票，提示可打金额不足，经系统查询用户号码状态正常，用户不认可，要求我方核实具体原因并回复，请处理谢谢！
25918|用户来电反映自己是五星用户，之前有联通宽带安装，但是现在没有安装，用户要求我方核实安装原因，请尽快处理，谢谢！
25919|用户来电称此号码********套餐流量是70元，用户称自己没有使用这么多，我方查询用户在2020-11-25 15: 15: 15 办理的，用户称要求我方核实处理，请处理，谢谢
25920|用户来电反映自己办理的花呗金融购机合约，每月会自动还款，但是本月没有还款，我方查询到还款记录，向用户正常解释，用户不认可，用户称自己没有收到还款红包，要求我方核实原因并回复，请处理，谢谢
25921|用户来电反映前期问题，详见工单：ts********，用户称前期反馈过此问题，要求销户，我方告知用户可通过手机营业厅或营业厅办理销户，用户称自己不需要手机，要求我方协助办理销户，请尽快核实处理，谢谢！
25922|用户来电反映对202101 月份产生的56.00元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
25923|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
